id_municipio,id_municipio_tse
4121109,77992
4122503,78271
4113734,75809
4107504,75477
4118808,77577
4102505,74470
4114005,76732
4104303,74837
4101705,74314
4106555,75280
4107553,74306
4127205,79170
4108106,75590
4102208,74411
4120408,77879
4110003,75957
4128302,79391
4114104,76759
4116307,77119
4101150,74128
4102109,74390
4123402,78450
4116901,77216
4123600,78476
4116406,77135
4105904,75159
4124509,78654
4113601,76651
4110904,76112
4109203,75795
4111902,76317
4103404,74659
4113809,76694
4105102,74993
4100806,74136
4102802,74535
4108007,75574
4120507,77895
4126504,79057
4116000,77054
4120002,77798
4120333,75566
4117404,77291
4125308,78794
4111100,76155
4107306,75434
4111605,76252
4107900,75558
4107801,75531
4114203,76775
4117503,77313
4126256,84611
4114807,76872
4115200,76910
4101507,74276
4122701,78310
4115754,74543
4103503,74675
4101408,74250
4112108,76350
4114906,74330
4103800,74730
4117297,74420
4103701,74713
4126678,75663
4122404,78255
4109807,75914
4119657,74667
4113700,76678
4115507,76970
4103206,74616
4113106,76554
4103305,74632
4122107,78190
4107603,75493
4106852,75264
4117271,75760
4125803,78913
4114500,76813
4125001,78751
4111506,76236
4108551,74004
4122651,75744
4101853,75086
4113429,74489
4112504,76430
4108700,79596
4104402,74853
4113759,84590
4122172,75620
4101655,75108
4101903,74373
4112702,76473
4121307,78034
4117214,74608
4128401,79413
4126009,78956
4124707,78697
4123204,78417
4101101,74195
4100103,74012
4121901,78158
4124301,78638
4116604,77178
4106407,75256
4126405,79030
4102406,74454
4111001,76139
4123907,78530
4117008,77232
4113403,76619
4106001,75175
4123105,78395
4121802,78131
4102703,74519
4103602,74691
4124103,78590
4111803,76295
4112900,76511
4126207,78999
4106100,75191
4112306,76392
4119202,77631
4111704,76279
4109708,75892
4107751,84573
4107009,75370
4104709,74918
4128500,79430
4112801,76490
4120705,77933
4125407,78832
4126603,79073
4109005,75752
4124004,78557
4122909,78352
4127809,79294
4128534,74900
4121703,78115
4110078,75442
4127106,79154
4117305,77275
4127502,79235
4126306,79014
4112009,76333
4119400,77674
4101606,74292
4117701,77356
4119905,77771
4104659,75221
4104907,74950
4107157,75400
4127957,79936
4112751,79979
4117909,77399
4115358,74500
4127403,79219
4123501,79715
4125456,84719
4108809,75710
4108205,75612
4117453,74063
4102000,79537
4110656,74403
4127700,79278
4125753,74861
4107538,74284
4117222,79790
4115853,74560
4120853,74683
4118451,74624
4114609,76830
4103057,79812
4104600,74896
4106308,75230
4110052,74381
4103354,79839
4127858,79871
4123824,74764
4109757,74020
4105003,74977
4116703,79650
4113452,74047
4101051,74101
4103453,79855
4104055,74780
4124020,74080
4109302,75817
4107124,74268
4104808,74934
4105300,79570
4115606,76996
4128559,79898
4121257,74705
4125704,78891
4110953,75000
4124053,84670
4126355,75647
4108304,75639
4115804,77011
4116059,84697
4102752,75124
4104501,74870
4119806,77755
4120358,79910
4123808,78514
4121406,78050
4119004,77593
4101002,74179
4115408,76953
4107405,75450
4114351,75469
4122800,78336
4128609,79456
4124400,78573
4121604,78093
4102604,74497
4116950,75027
4108403,75655
4103156,75167
4107850,74349
4119251,74640
4123006,78379
4103024,74144
4125209,78816
4117255,79952
4106571,74241
4107207,75418
4106506,75272
4126652,75787
4103222,74160
4128708,79472
4115309,76937
4118501,77518
4111209,76171
4126272,75060
4124806,78719
4105409,75035
4113254,74985
4103040,75140
4117800,77372
4119608,77712
4123857,74802
4115739,74527
4109401,75833
4104428,74225
4108452,75361
4127965,84530
4119301,77658
4110201,75990
4103958,75183
4121752,75604
4108650,75388
4104451,84514
4128658,74969
4117057,74586
4115457,75485
4120150,75540
4113304,76597
4107546,75329
4122156,74748
4120903,79553
4109658,74365
4117602,77330
4106456,75248
4105706,75094
4114401,75116
4120606,77917
4108957,75426
4111407,76210
4110508,76031
4127007,79138
4107736,75345
4110102,75973
4122008,78174
4113908,76716
4121505,78077
4110706,76074
4106803,75337
4102901,74551
4118709,77550
4120309,77852
4118600,77534
4128203,79375
4108502,75671
4125605,78875
4101309,74233
4125100,78778
4105201,75019
4100202,74039
4128633,74942
4113205,76570
4120101,77810
4107652,74322
4104253,75205
4104006,74772
4120804,77950
4106209,75213
4105805,75132
4102307,74438
4119509,77690
4111258,74446
4103107,74594
4100400,74071
4101804,74357
4127882,74888
4106902,75353
4114302,76791
4119152,75043
4122206,78212
4104204,74810
4125506,78859
4109500,75850
4118204,77453
4101200,74217
4109609,75876
4116208,77097
4115705,79634
4119954,75523
4121208,78018
4122305,78239
4100301,74055
4104105,74799
4119103,77615
4127601,79251
4215075,80560
4211009,82155
4212239,80705
4206603,81299
4217204,83399
4205001,80977
4212007,82350
4215554,80721
4206405,81256
4216701,83291
4216255,80640
4208401,81655
4207650,80020
4214151,81647
4215208,82996
4200804,80152
4218756,83682
4202081,81582
4202156,80748
4202099,81760
4204905,80950
4204103,80799
4205431,80888
4214201,82791
4213153,80543
4204400,80853
4210902,82139
4212106,82376
4204350,81043
4215695,81205
4200556,80500
4208955,81140
4218855,80144
4203105,80594
4206652,80527
4217303,83410
4211454,80322
4217758,80446
4204202,80810
4211405,82236
4212908,82538
4217550,80284
4200507,80098
4204756,81620
4216008,83151
4207858,80861
4205357,81604
4215356,81523
4217154,80780
4217956,81680
4202578,81469
4215687,81507
4204707,80918
4210506,82058
4207759,80187
4216909,83330
4203501,80675
4215752,81485
4211652,80764
4219705,83879
4209458,80586
4210555,82066
4212270,80624
4216107,83178
4213401,82635
4219101,83755
4200101,80012
4205308,81035
4219507,83836
4211850,80845
4202537,81388
4207684,80829
4205175,81426
4204459,81108
4205605,81094
4209177,81540
4200408,80071
4205209,81019
4208609,81698
4218509,83631
4209201,81817
4209003,81779
4211801,82317
4204004,80772
4206702,81310
4219176,80969
4206801,81337
4203907,80756
4210035,81809
4203154,80667
4203006,80578
4210704,82090
4209706,81914
4210050,80900
4219309,83798
4205506,81078
4201604,80314
4217907,83534
4215406,83038
4213005,82554
4214409,82830
4207577,81361
4206751,81400
4211876,81442
4201653,80802
4200754,81302
4208005,81574
4207601,81493
4213104,82570
4212601,82473
4209854,80047
4207809,81531
4207700,81515
4201273,80489
4217501,83453
4204301,80837
4213906,82732
4219606,83852
4218251,80209
4212205,82392
4210308,82031
4202131,81221
4211108,82171
4208104,81590
4213609,82678
4210100,81990
4203808,80730
4207908,81558
4218301,83593
4215679,80349
4215802,83119
4203303,80632
4215000,82953
4210605,82074
4205803,81159
4208450,81663
4217402,83437
4216206,83194
4202057,80683
4201307,80250
4208906,81752
4209102,81795
4206504,81272
4204509,80870
4213302,82619
4202875,81787
4215505,83054
4213351,80926
4216057,80942
4204806,80934
4205555,81329
4203600,80691
4219853,81825
4219150,80462
4200051,80225
4211058,80004
4218954,80160
4218905,83712
4202438,81280
4204178,80381
4201000,80195
4211892,81264
4216800,83313
4216503,83259
4204558,83950
4209300,81833
4202503,83895
4202602,80497
4215059,80608
4203402,80659
4211751,83976
4203253,81248
4212056,81566
4204152,80268
4210852,80365
4201901,80373
4214607,82872
4218608,83658
4214508,82856
4215307,83011
4209904,81957
4214805,82910
4200309,80055
4214102,82775
4209508,81876
4217808,83518
4213708,82694
4202859,80420
4219408,83810
4205100,80993
4214003,82759
4219358,80128
4209151,80101
4206900,81353
4201703,80330
4207502,81477
4214706,82899
4218202,83577
4201257,80063
4215109,82970
4202404,80470
4202206,80438
4213203,82597
4205902,81175
4205159,80080
4210001,81973
4206306,81230
4202701,80519
4202909,80551
4216354,81124
4207106,81396
4202453,80985
4202107,80411
4212809,82511
4203204,80616
4202008,80390
4208203,81612
4212502,82457
4208302,81639
4213500,82651
4211306,82210
4201802,80357
4200200,80039
4207403,81450
4219200,83771
4208500,81671
4204194,81701
4212700,82490
4200903,80179
4218004,83550
4211504,82252
4216305,83216
4203709,80713
4210209,82015
4209805,81930
4205407,81051
4212304,82414
4201208,80233
4216602,83275
4215703,83097
4206009,81116
4202305,80454
4217253,81183
4211900,82333
4214300,82813
4200705,80136
4200606,80110
4215901,83135
4201109,80217
4205704,81132
4207304,81434
4211702,82295
4208807,81736
4206108,81191
4212650,83925
4217105,83372
4203956,81027
4215455,81000
4217006,83356
4206207,81213
4215604,83070
4212403,82430
4218400,83615
4207205,81418
4214904,82937
4209409,81850
4201505,80292
4218707,83674
4202800,80535
4204251,80306
4220000,83909
4204608,80896
4207007,81370
4219002,83739
4218350,81345
4205456,81060
4211603,82279
4209607,81892
4211207,82198
4217600,83470
4211256,81086
4212254,80403
4213807,82716
4216404,83232
4218103,83933
4201950,81728
4208708,81710
4210803,82112
4210407,83917
4215653,80241
4218806,83690
4205191,81167
4201406,80276
4217709,83496
4202073,81744
4322301,89494
4317905,88617
4317202,88471
4300307,85057
4313425,87289
4322103,89451
4304309,85839
4315057,87467
4315073,87483
4315008,88030
4310405,87092
4318499,87742
4321808,89397
4321402,89311
4321907,89419
4304002,85790
4309704,86959
4301859,86363
4319109,88854
4306320,86665
4323705,85847
4315404,88110
4302378,86444
4312302,87475
4307450,88285
4321477,87963
4302600,85510
4320230,85707
4306007,86177
4309605,86916
4306734,84883
4313011,88226
4302204,85430
4321857,86142
4306924,86703
4313466,89320
4305801,86134
4316204,88277
4307302,86436
4323507,85600
4314498,87408
4313805,87793
4311601,87335
4300646,86304
4313441,87300
4323101,89656
4306072,88528
4310504,87114
4320206,89052
4321329,85669
4308508,86673
4303400,85677
4315909,88218
4306429,86681
4312708,87572
4315552,87548
4321956,85006
4314704,87971
4309126,86762
4300505,85090
4301552,84735
4310462,85243
4307005,86371
4310702,87157
4300901,85170
4308250,88242
4308706,86711
4307559,85286
4308904,86770
4306973,85081
4302055,88420
4315313,89389
4306130,89206
4304853,86525
4308052,86029
4301701,85332
4312005,87416
4305116,86541
4319703,88978
4320602,89133
4322905,89613
4303806,85758
4314134,89346
4321634,84743
4311908,87394
4314787,87440
4310900,87190
4307203,86410
4306957,85928
4301925,86380
4309803,86975
4313607,87750
4318424,84859
4317954,87688
4316600,88358
4312203,87459
4303202,85634
4301800,85359
4311700,87351
4318606,88757
4322186,88021
4303707,85731
4309506,86894
4320578,88706
4303301,85650
4316303,88293
4312179,89303
4319372,87823
4315107,88056
4305207,86010
4316477,87580
4319307,88897
4305009,85979
4320321,88765
4309001,86797
4319158,85480
4307831,85448
4323754,88129
4317509,88536
4306932,85103
4318903,88811
4319208,88870
4317707,88579
4315958,89400
4306353,85049
4302501,85499
4314555,84778
4322343,88609
4305871,86622
4301503,85294
4317806,88595
4302584,89087
4313904,87815
4300208,85030
4305702,86118
4319737,87866
4305900,86150
4305405,86053
4313334,88560
4310413,86827
4314308,87890
4310207,87050
4300455,85545
4301958,86401
4305850,86606
4317756,87661
4312955,87203
4300471,89001
4320107,89036
4304705,85910
4305306,86037
4302154,86428
4310850,84786
4314456,85340
4318457,87769
4313706,87777
4305157,85227
4313490,87262
4311429,86860
4316428,87564
4319364,89486
4307054,85022
4314779,87424
4320503,89117
4316105,88250
4312138,87025
4305975,86649
4314100,87858
4312674,87181
4312625,87165
4318051,84832
4308854,86746
4317558,87645
4322558,84913
4323408,85642
4306304,86231
4304903,85952
4303558,85960
4305504,86070
4311809,87378
4300059,84948
4323358,88749
4320909,89214
4305371,86568
4316733,89247
4304952,85880
4309902,86991
4311155,98299
4300554,84808
4304101,85200
4307500,86479
4306106,86193
4308458,98272
4302238,89060
4302220,89044
4316709,88374
4316451,89753
4315354,84875
4310876,89265
4310009,87017
4316436,85561
4321469,89508
4311270,86886
4323200,89699
4321006,89230
4320305,89079
4312658,87556
4305603,86096
4320800,89192
4308300,86630
4312427,87106
4309951,84964
4318465,85588
4302006,85391
4322152,84840
4311254,85260
4312757,86169
4301404,85278
4310579,86843
4319711,87840
4320404,89095
4312351,85820
4315172,85405
4314001,87831
4312807,87599
4318440,84794
4300661,86100
4306452,84824
4322350,88048
4313300,87696
4323606,85863
4309407,86878
4312906,87610
4309258,84867
4315206,88072
4310306,87076
4300703,85138
4311304,87270
4304622,89125
4303608,85715
4318200,88676
4303673,86460
4310439,84999
4311122,84905
4314464,89362
4302303,85456
4307401,86452
4312377,88803
4312617,88544
4322509,89532
4318622,87726
4319000,88838
4305108,85995
4313086,87220
4313359,84751
4300802,85154
4307906,86550
4308201,86614
4307864,84930
4317251,87629
4302105,85413
4323309,86061
4322806,89591
4304804,85936
4312385,87084
4314548,89540
4305934,89184
4308607,86690
4305959,89770
4302253,88161
4311205,87254
4315321,87521
4311130,88587
4314472,87386
4317400,88510
4322376,88480
4304655,89141
4310553,85901
4322202,89478
4312104,87432
4310538,88382
4316907,88412
4302907,85570
4319802,86754
4306379,88188
4319125,87785
4319406,88919
4311106,87238
4321493,88900
4319604,88951
4323457,88102
4313037,85120
4320651,84956
4308409,86657
4313102,87653
4310751,85626
4306700,86312
4315503,88137
4318432,87700
4308003,86576
4300109,85014
4322533,88064
4304200,85812
4312153,87041
4320677,87947
4322608,89559
4309571,88323
4316808,88390
4309159,86789
4322707,89575
4301206,85235
4311239,89281
4320263,85529
4307815,88404
4320701,89176
4314068,88889
4309753,84972
4302451,84921
4306205,86215
4321451,98213
4323770,89524
4320453,87904
4304697,86509
4302402,85472
4315156,84760
4305835,89168
4304614,89109
4308078,88366
4305587,86584
4311403,87297
4315131,85421
4316758,87602
4312054,88820
4321303,89290
4321626,87980
4320859,88722
4301008,85197
4310363,85782
4307807,86533
4308433,89222
4314159,85146
4312609,87530
4313003,87637
4315453,85766
4315800,88196
4322855,88781
4306759,88307
4306809,86339
4303004,85596
4305132,86088
4314027,85987
4313391,88684
4313953,84980
4315701,88170
4314076,87343
4304689,84891
4309555,85189
4319505,88935
4322251,85723
4302352,98230
4314803,87998
4318481,85324
4311643,86924
4319752,85383
4319356,87807
4318614,89460
4312401,87491
4314035,87327
4311791,86983
4302659,85065
4316501,88331
4300570,86282
4322541,88080
4308102,86592
4301651,86223
4314753,86126
4312476,87149
4315149,87505
4316956,86207
4306403,86258
4310801,87173
4311627,86908
4321204,89273
4315750,85740
4321709,89370
4310108,87033
4316006,88234
4304408,85855
4313201,87670
4314423,87360
4309100,86819
4301107,85219
4301750,86347
4302709,85537
4305355,86932
4318408,88714
4308805,86738
4312252,87068
4322004,89435
4322525,88668
4313375,87246
4309050,85502
4323002,89630
4309308,86851
4309209,86835
4306767,86240
4303103,85618
4311981,87009
4300604,85111
4307708,86517
4320552,87920
4314902,88013
4304606,85898
4320008,89010
4300877,88862
4307609,86495
4319901,88994
4313409,87718
4318705,88773
4303905,85774
4313060,84816
4314050,98256
4321352,89710
4317608,88552
4313656,89672
4312500,87513
4304713,88340
4304671,88200
4313508,87734
4301636,88927
4305454,85804
4304630,89150
4321436,85162
4323804,88145
4310652,89249
4321600,89354
4310330,85685
4311775,86967
4321832,88005
4301057,85308
4311734,88943
4321501,89338
4312443,87122
4306551,88463
4321667,85367
4301909,85375
4321105,89257
4320354,87882
4306502,86274
4300851,86320
4305447,88269
4303509,85693
4305173,85944
4318101,88650
4311759,86940
4301875,88625
4300406,85073
4322400,89516
4315305,88099
4310603,87130
4311718,88447
4318002,88633
4308656,86720
4318309,88692
4316972,89443
4316402,88315
4317103,88455
4306601,86290
4309654,86800
4301602,85316
4300034,88986
4311502,87319
4300638,86045
4314605,87955
4304358,86487
4314175,89567
4314506,87939
4317004,88439
4302808,85553
4306908,86355
4306056,85464
4322327,88501
4318804,88790
4312450,86185
4314407,87912
4305124,88641
4314209,87874
4301073,89028
4304507,85871
4304663,89737
4301305,85251
4311007,87211
4307104,86398
4317301,88498
4318507,88730
4305439,88846
4315602,88153
5003207,90638
5005202,91030
5006903,91375
5003488,91804
5005608,91111
5001102,90212
5000708,90131
5002605,90492
5007695,98094
5003306,90654
5007935,91880
5000252,55018
5006408,91278
5007406,91472
5003900,55069
5002704,90514
5007901,91570
5004908,90972
5007505,91499
5008008,91596
5007307,91456
5001508,90298
5003108,90611
5006275,55050
5002902,90573
5002951,91782
5003256,98035
5007802,98116
5001003,90190
5006309,91251
5004403,90875
5007109,91413
5007554,91863
5008305,91650
5000203,90034
5002308,90450
5001904,90379
5000807,90158
5002001,90395
5006200,91235
5007976,98175
5004106,90816
5002209,90433
5002803,90530
5002100,90417
5005806,91154
5005004,90999
5002159,98019
5006002,55000
5003702,90735
5005152,91820
5005400,91073
5002407,90557
5007208,91430
5008404,91901
5004502,90891
5003801,90751
5005251,55026
5003504,98051
5006606,91316
5001243,91715
5000906,90174
5000609,90115
5004007,90794
5005103,91014
5003454,91758
5004601,98078
5004809,55034
5005681,91790
5005707,91138
5003751,91731
5004304,90859
5006259,55042
5004700,90930
5000856,91693
5007703,98132
5007950,98159
5003157,98590
5006358,91847
5101902,90468
5105176,90581
5105150,98310
5103379,90425
5101407,90271
5102850,90549
5103254,89788
5107578,89960
5108956,90360
5102793,90760
5100805,90263
5100250,89877
5106158,90387
5106299,98833
5106216,98752
5108808,90140
5103205,89796
5108055,98957
5105606,90620
5106422,98817
5106265,90808
5104104,99058
5102637,90484
5107875,90727
5103502,90697
5103304,99015
5102686,90743
5108907,90123
5107305,91995
5107941,90220
5106802,91359
5106273,98795
5105101,98191
5105903,91170
5105259,90603
5107768,91049
5104542,91103
5106224,90646
5106240,90883
5104526,91081
5107925,98930
5108006,90689
5107248,90107
5103700,90786
5103056,90522
5107909,89850
5108303,90840
5106190,89826
5105580,98710
5104559,98698
5108501,98973
5106455,90344
5106208,89818
5103858,90824
5106307,89834
5106778,98850
5102694,90085
5108600,98990
5107743,90980
5107859,91839
5101852,90905
5105309,91057
5100359,90042
5106315,90948
5107776,91979
5103353,90280
5107354,90247
5107883,90921
5107180,90662
5106257,91952
5106281,98779
5107065,90069
5100201,91910
5102702,91936
5106174,90964
5102603,98655
5107792,89843
5101001,98639
5101803,90352
5103106,98671
5103361,91006
5108352,91022
5106752,89990
5106182,90867
5105507,91090
5107958,91855
5101704,90336
5106851,90182
5103452,98337
5106232,98736
5105234,90301
5107206,89958
5107750,89974
5107156,98914
5106828,98876
5105002,89915
5103809,99031
5107107,89931
5104500,99074
5103957,90204
5101258,89893
5105622,91774
5106000,91197
5108857,90166
5107263,90328
5100508,90093
5101308,90255
5107701,91537
5100102,90018
5104906,90565
5103403,90670
5108402,91677
5103007,90590
5106109,91219
5107800,91553
5101605,90310
5106505,91294
5102504,90476
5103437,89800
5102678,90506
5107040,98892
5103908,90778
5108204,91634
5107198,90441
5106653,90700
5106703,91332
5104203,90832
5108105,91618
5101209,90239
5107008,91391
5107297,90026
5106372,91812
5107602,91510
5104609,90913
5105200,91898
5107404,90409
5103601,90719
5104807,90956
5100300,90050
5100409,90077
5100607,98612
5214838,96539
5214002,94773
5215256,92444
5220207,96016
5214051,96512
5221577,93246
5206404,93297
5212956,92320
5202502,92495
5208905,93777
5207535,92223
5203807,92754
5219258,92568
5202155,96695
5211008,94153
5212204,94390
5207105,93432
5202353,96717
5217203,95419
5213707,94714
5203401,92673
5203104,92614
5201702,92339
5204656,96873
5214101,94790
5213087,96474
5208103,93637
5213772,93181
5219605,95877
5218003,95559
5207501,93513
5221452,92789
5203575,93408
5221601,96334
5200555,92940
5214879,93084
5214606,94897
5204706,92932
5200829,93386
5212808,94510
5219704,95893
5204953,92061
5205521,92126
5213509,94676
5214903,94951
5204904,92975
5205307,93050
5220009,95974
5200605,92118
5221080,92762
5209291,93149
5211206,94196
5220157,92649
5209804,93912
5214861,96555
5210901,94137
5218904,95737
5214705,94919
5219357,96890
5216908,95354
5219456,93440
5221700,96350
5210158,93548
5218706,95672
5213855,92169
5205406,93076
5203203,92630
5209457,92860
5205000,92991
5218607,95656
5220280,93483
5208608,93718
5203609,92711
5215009,94978
5205208,93033
5212055,92983
5211800,94315
5219506,95850
5204854,93580
5219902,95931
5216809,95311
5215405,95052
5201108,92215
5210000,93955
5209606,93874
5201603,92312
5210604,94072
5210406,94030
5206800,93378
5210562,92282
5211404,94234
5221007,96172
5215207,95010
5211602,94277
5204201,92835
5205703,93157
5207600,93530
5213400,94650
5200902,92177
5210307,94013
5210208,93998
5212006,94358
5202809,92550
5201306,92258
5200852,96610
5200159,96911
5213905,94757
5202601,92517
5219001,95753
5220108,95990
5203939,93106
5214408,94854
5221502,96318
5219100,95770
5207808,93572
5219738,92908
5220454,92703
5201405,92274
5203559,92029
5203302,92657
5208806,93750
5209200,93815
5200050,93360
5221403,96253
5214507,94870
5221197,93220
5209705,93890
5201801,92355
5204557,93122
5208707,93734
5212303,94439
5208400,93670
5209903,93939
5208301,93092
5220686,92720
5209408,93831
5219803,95915
5200803,92150
5203962,93262
5206701,93351
5212709,94498
5220702,96113
5218300,95613
5207907,93599
5200308,92053
5217302,95435
5205802,93173
5200100,92010
5222302,93505
5215231,93327
5221858,93300
5212501,94455
5205497,93025
5219753,96776
5206206,93254
5204003,92797
5213053,92347
5208004,93610
5200258,93343
5205513,92886
5215603,95095
5217609,95958
5222203,93289
5200175,96938
5205059,92967
5219308,95818
5213756,92363
5218805,95710
5201454,93009
5213004,94579
5219712,93203
5218102,95575
5201504,92290
5211909,94331
5219407,95834
5216452,93068
5213103,94595
5204409,92878
5207253,96750
5220504,96075
5205471,92924
5215652,92460
5221908,96393
5207352,92207
5221551,92800
5207402,93491
5215900,95150
5205455,92100
5200134,96458
5216403,95230
5211701,94293
5215702,95117
5204607,92916
5209952,96814
5220058,92622
5200506,92096
5203906,92770
5212105,94374
5203500,92690
5216007,95176
5209101,93793
5204250,96733
5211503,94250
5204508,92894
5200209,92037
5212907,94536
5218789,92827
5213806,94730
5217104,95397
5212600,94471
5218391,93041
5206503,93319
5217708,95494
5222054,96571
5218052,93424
5209937,93165
5220603,96091
5220264,92665
5208152,93564
5222005,96415
5219209,95796
5215306,95036
5215801,95133
5221809,96377
5217401,95451
5206305,93270
5204805,92959
5208509,93696
5206602,93335
5206909,93394
5214804,94935
5210109,93971
5221304,96237
5205109,93017
5201207,92231
5215504,95079
5205901,93190
5212253,93602
5204300,92851
5210802,94110
5204102,92819
5211305,94218
5209150,92266
5216304,94552
5218508,95630
5220405,96059
5300108,97012
